permutacion,delta_unidades
1161,-0.009095449294645425
1162,-0.006609119901704125
1163,0.002826102740771802
1164,0.012374849227148627
1165,-0.005316706640224544
1166,-0.0044363144051555725
1167,0.0022486340712791764
1168,-0.011109075907737742
1169,0.011131376299234885
1170,-0.002341818556794245
1171,0.003397093762374459
1172,-0.011828830212217478
1173,-0.0017654794380892735
1174,0.0029793054242422123
1175,0.00241021991819676
1176,0.00278427347122584
1177,0.015194383116465593
1178,-0.004180135022035514
1179,-0.008010338550966917
1180,0.003036693036562177
1181,0.006145067221107775
1182,0.00867119316992318
1183,-0.003359134307532402
1184,0.006741058777555681
1185,0.006371756396901712
1186,-0.00013171720357602057
1187,-0.004987008775424545
1188,0.011218114669602292
1189,-0.008283457506809672
1190,-0.0036293406683505502
1191,-0.00023545024908033785
1192,0.006397325915954932
1193,-0.003020751714731401
1194,0.007055471401259256
1195,0.002280319481540505
1196,0.005689485867602179
1197,0.005461749207669231
1198,-0.00029210315485378446
1199,-0.005596935454944357
1200,-0.0003879101426443876
1201,0.0022432983187442856
1202,0.011594496345156996
1203,-0.0074800504009185365
1204,-0.004076237909837577
1205,-0.005355282664189692
1206,-0.01111715610488817
1207,0.004041531287507338
1208,0.005255219189181537
1209,-0.0012533387268312823
1210,-0.0062207155258113545
1211,-0.0019055475489991869
1212,-0.005050930033075746
1213,-0.0029306030700833874
1214,-0.005366982040690055
1215,0.0005528721145734716
1216,-0.00038984055650614913
1217,-0.009082562965862712
1218,0.004388653436540657
1219,-0.0014761004949653544
1220,0.009363574532559704
1221,-0.003349011389079004
1222,0.002147795995306012
1223,0.01055947285309497
1224,0.007989071604035058
1225,-0.0005537927826131661
1226,0.010501280502409227
1227,0.004953648109222775
1228,-0.006435014521101068
1229,-0.011902096120950473
1230,-0.004196254943851285
1231,0.008599091377609835
1232,0.0033163280536094575
1233,0.005996498204117601
1234,0.0034309000856677097
1235,0.00025045467486403683
1236,-0.009909001216060809
1237,-0.004520176571937484
1238,0.004719689327897347
1239,0.002959569996194067
1240,0.001457113933771903
1241,-0.009134955138296902
1242,-0.002817187837325791
1243,0.00502835457461262
1244,0.0014986158463129728
1245,-0.006236861367119401
1246,-0.0044436764058774225
1247,0.009111147489258231
1248,0.0005801870165163259
1249,-0.0005490170696213492
1250,0.002185808963807795
1251,0.01106753020566903
1252,-0.0001281251734222555
1253,-0.0032180854399872783
1254,-0.005633868746880294
1255,0.002109201413515671
1256,-0.006902702539659494
1257,0.007292514054439397
1258,-0.004534787480587693
1259,-0.0007406923162331103
1260,0.0048735727709477705
1261,-0.005071226832022463
1262,0.00526254492660011
1263,0.005997187407078192
1264,0.001490087541411278
1265,0.009668306186643078
1266,0.0010988208966952184
1267,-0.01623148619510309
1268,0.011593012410016007
1269,-0.005339824442606805
1270,0.0005615765675239248
1271,-0.0031134655118317534
1272,-0.0016008574605246573
1273,0.0004073049458483413
1274,-0.0048685160940216965
1275,-0.005143594451880368
1276,-0.002273820436292734
1277,0.01914987634162163
1278,-0.00905106526008384
1279,0.008582301801470654
1280,0.002369567074039375
1281,-0.0033460182990851794
1282,0.0020855495693247184
1283,0.006998446810700193
1284,0.0021019900603374275
1285,0.0055128670113977485
1286,0.003912353103884186
1287,0.001014351781307099
1288,0.0004578354381754579
1289,0.007449813298394142
1290,0.003492955259404573
1291,-0.006857564120420101
1292,0.001560134489484416
1293,-0.0006482867564320816
1294,0.0008272559533201718
1295,-0.0030907928015208863
1296,-0.007301502672665605
1297,0.0019923028131193787
1298,-0.005442982065686525
1299,-0.0016051378760233437
1300,-0.004406201625769851
1301,-0.0025205096860395626
1302,0.0020345936469351733
1303,0.0020862599479911648
1304,0.0010004703911734025
1305,-0.00046123253910365647
1306,0.013769199139215066
1307,-0.0019274337767862804
1308,-0.0015045862576582303
1309,-0.00023327986084623054
1310,0.0011927350535665127
1311,0.002371893578984541
1312,0.00136809638402266
1313,-0.006830084172728623
1314,0.010213926358650538
1315,-0.009178660041494646
1316,-0.002408851116650651
1317,-0.004452416079641863
1318,-0.005769275427576048
1319,-0.0019506864766750398
1320,-0.006814583069030072
1321,-0.004372019705430968
1322,0.0026641471211900913
1323,0.004530808128009489
1324,-0.003017561105553318
1325,-0.009113507133122062
1326,0.009244779760128774
1327,-0.005461978897045305
1328,0.012000611711137171
1329,-0.003392870944664478
1330,-0.0007030518925848495
1331,0.004758516284863318
1332,-0.0003420070564769395
1333,-0.003967767585851267
1334,0.01371796954935825
1335,-0.003882304351994076
1336,0.002961902593140331
1337,-0.0003412659765020254
1338,-0.0010332786229550195
1339,0.0017757529931008431
1340,-0.0017854080968616737
1341,-0.005255358980275349
1342,-0.0014733101518498437
1343,-0.002049438144077237
1344,0.006855109000554499
1345,-0.004137226727341736
1346,-0.008840480104997689
1347,-0.007865996736171554
1348,-0.0049245723116887186
1349,-0.004682072058835529
1350,0.0020692389341687434
1351,-0.0015269405867793517
1352,0.0048048913302308205
1353,0.015578055941840974
1354,-0.0035556490919110284
1355,-0.0006540596087664108
1356,0.0052114990904020275
1357,-0.005892280701568858
1358,-0.004312214036603895
1359,0.0035533233843603185
1360,-0.004000274725130981
1361,0.0009659706925148337
1362,-0.004180764741359838
1363,-0.010704588559902806
1364,-0.011074338546699564
1365,0.014334811950847598
1366,-0.01065070111395175
1367,0.0024585485826416342
1368,-0.0015751397719615257
1369,-0.001957665546026832
1370,0.001504705621658886
1371,-0.005233808774698867
1372,0.013711220395624446
1373,-0.0026355093457640366
1374,-0.00315492935257064
1375,0.012497137794700075
1376,0.0032874808579163584
1377,-0.0004909093561309974
1378,-0.008861163582983611
1379,-0.004184830041217724
1380,0.0022566180682436487
1381,0.009460770334853763
1382,-0.0007575075135226872
1383,-0.006060946776301729
1384,9.502278446496537e-05
1385,-0.002587089083097932
1386,-0.004757378428645237
1387,0.001423972046164984
1388,-0.011536323767946277
1389,-0.00477167843492296
1390,0.0012879186684505994
1391,0.007094109598105081
1392,-0.006617923791320063
1393,-0.007298782266599468
1394,0.00520877011915985
1395,-0.013852704639061825
1396,0.013071901508963174
1397,-0.0027993176505319017
1398,-0.0026097325019505124
1399,-0.005591137077291142
1400,-0.011987710978822924
1401,-0.006416558807733896
1402,-0.0033056624382576394
1403,-0.006192103750359862
1404,0.0062706024580335695
1405,-0.0010168945402226348
1406,0.0033488910537626815
1407,0.0036446566609773245
1408,0.009971038998695142
1409,-0.004216445199563462
1410,0.00018568111056552206
1411,-0.007162525526327956
1412,0.0069256064547129625
1413,0.012856129845689152
1414,0.0006236468596555744
1415,-0.005246612136068446
1416,-0.0006916025525828262
1417,-0.008768645353771143
1418,0.00960858199888212
1419,-0.00035311759794334763
1420,-0.007531496660984044
1421,-0.005299247801094975
1422,0.007669400042036062
1423,-0.004289179341734478
1424,-0.00263593581277885
1425,-0.0060085742265784114
1426,0.005892098687662745
1427,0.00205045773976556
1428,-0.007659893447987565
1429,-0.006830900052367445
1430,0.012760860400304747
1431,-0.001951441137546417
1432,-0.006603436488394315
1433,0.013085063070118669
1434,-0.0015266799217537874
1435,0.00705627897296815
1436,0.0023704481009367007
1437,-0.010302969511743948
1438,0.0026728091084780303
1439,0.00345902245457963
1440,-0.0009866931785277866
1441,0.008150285327192974
1442,-0.003108507398747601
1443,-0.011700950222655965
1444,0.020085221471011216
1445,0.003049039338318793
1446,-0.00867141798479279
1447,0.004472371092775623
1448,0.0125300660521592
1449,-0.003374738309749603
1450,0.004475345143837017
1451,-5.303063044800882e-05
1452,0.005943035086679149
1453,-0.005866696790891163
1454,-0.0013641376986128217
1455,0.004833452341614197
1456,0.008566612502018317
1457,-0.004638801475312926
1458,-0.001980914155654323
1459,0.007075826291026155
1460,0.000952244552133108
1461,0.009249288466161881
1462,-0.013813460881307305
1463,0.0018031543543878814
1464,-0.0011116426633383525
1465,-0.011118695853510163
1466,-0.002150267108955689
1467,-0.004657456549125166
1468,0.005616450297528719
1469,0.0026408311848512556
1470,-0.0008494747875179565
1471,0.009030055128417896
1472,0.005633393861476599
1473,-0.0032531251988605903
1474,-0.008890053684278004
1475,0.00525501633561426
1476,0.0021353710202797194
1477,-0.0036686184835162117
1478,0.0055016732299191795
1479,0.015577487453954986
1480,-0.004501303111251936
1481,0.010673096245527203
1482,-0.00320687635230521
1483,0.011334252476133788
1484,-0.0032301202593177647
1485,-0.002548711192547598
1486,-0.008032252368349785
1487,-0.002286399721925514
1488,-0.014752043147877286
1489,-0.00722844940249201
1490,0.009084133715784926
1491,0.0007186604247854667
1492,0.001660227745162085
1493,-0.006884948805788493
1494,-0.010446984263074915
1495,-0.006050043267997796
1496,0.0011949338493488781
1497,-0.00457351490115096
1498,-0.0025388058607312136
1499,-0.014195480315962627
1500,-0.005319260215107174
1501,0.0035335886386123894
1502,0.0017710984820932252
1503,-0.009002182186433116
1504,0.00020167005313362352
1505,-0.0016249050224165507
1506,0.002835410389356946
1507,-0.004829570679227846
1508,-0.004436756402907083
1509,0.002529858117853112
1510,0.006346431616378462
1511,-0.005330568914584888
1512,0.006782235985268115
1513,-0.007897988274633533
1514,0.007781491528164236
1515,-0.001362652750403398
1516,0.0030914990919588548
1517,0.0017903195738306343
1518,0.017223379913651776
1519,-0.0018203991620202031
1520,0.002838633624847653
1521,0.0038515998594663703
1522,0.0039920037840660005
1523,-0.005455765601830365
1524,-0.00046482712188553044
1525,-0.00925727348651148
1526,-0.0018227076933830244
1527,-0.006163352874842598
1528,-0.011871940839872419
1529,-0.003215050668988667
1530,0.0009619792052094622
1531,0.0007110886881049328
1532,-0.006634791636017823
1533,0.006511276502488728
1534,0.007518201235770378
1535,0.0029293750033921595
1536,-0.0045539895525782415
1537,0.0014794743208718097
1538,0.002139072105850931
1539,0.0018914369374378737
1540,0.005472292733979867
1541,-0.007747798834603914
1542,-0.012124186726582525
1543,-0.001126832251438753
1544,-0.006669754352599894
1545,-0.0005552911864913079
1546,0.004421261532637333
1547,0.003912658441746486
1548,0.004336993110009041
1549,-0.014611414291307023
1550,0.011350758724856053
1551,0.0032179322478184946
1552,-0.003495139741006237
1553,-0.006106180132483818
1554,-0.014227195587966063
1555,0.0024180418682258897
1556,0.0004244943346476404
1557,0.0010199301660331617
1558,-0.0033710540424946034
1559,0.0015851519086116928
1560,0.00283740825656581
1561,0.000908269758082253
1562,0.0001436365998558342
1563,-0.004404565801590793
1564,0.0027409733098797406
1565,-0.0023524636302824087
1566,-0.00019823801526475116
1567,-0.0026987608201377855
1568,-0.007691545615146872
1569,0.004937451511394075
1570,-0.01439150275300033
1571,0.01488645058407298
1572,-0.0053461452597615144
1573,-0.01366874006839991
1574,0.002121750262598837
1575,-0.007768038242427361
1576,-0.0014022165096843897
1577,-0.0055628801892336766
1578,0.0023270471828816253
1579,0.003356047713921312
1580,0.010505184902711767
1581,0.003011393810701174
1582,-0.007511514836448296
1583,-0.0004942781343145741
1584,-0.0034325715566872472
1585,-0.002066443844153304
1586,-0.005328166440938198
1587,0.0032165578026033537
1588,-0.004306072157399865
1589,0.005311231425928042
1590,-0.0038731507931509535
1591,-0.006660618095904514
1592,0.0006244996198690456
1593,0.0013695050901436356
1594,-0.004854692909832564
1595,-0.006376814663928698
1596,-0.006918595190064075
1597,-0.001059765472772728
1598,-0.0003913172066827564
1599,-0.0024957235760178498
1600,0.009735045619426702
1601,-0.00044193900537722874
1602,0.0005789468376058982
1603,0.00041358672221072923
1604,0.006925235128847629
1605,-0.00881072941070582
1606,0.00159270270665135
1607,-0.0007141319104689292
1608,-0.0032020569185321757
1609,0.0012663082665561876
1610,0.0048958477605682005
1611,0.0012390824553093482
1612,0.0033234027002015942
1613,0.012324606858368226
1614,-0.0017602955684392352
1615,-0.004363009043408195
1616,-0.0015707005692946752
1617,-0.0013753720042898876
1618,-0.0020014569515858505
1619,0.009226442813838331
1620,-0.01015278304077305
1621,0.008175613620622135
1622,0.006636780888421401
1623,0.006499180174574598
1624,0.0002469596235905591
1625,-0.006645911662291282
1626,-0.007998376348886449
1627,-0.00556538280476454
1628,-0.005565941405589581
1629,-0.00865005094739052
1630,-0.0033312158698749206
1631,-0.005896277169274072
1632,0.005119013560960728
1633,-0.0063580729208227715
1634,0.0008159852471650297
1635,0.004529394507740314
1636,0.004172713367169373
1637,0.006004356673972644
1638,0.0037154516753527267
1639,-0.004670178361950772
1640,0.0009072455348538011
1641,0.004228211013874689
1642,6.554840354072722e-05
1643,-0.009674522513507783
1644,-0.002492865782619702
1645,-0.0010641706865019973
1646,-0.004900826484667525
1647,-0.012192695565697131
1648,-0.0018332865143578514
1649,-0.0007199583629457218
1650,-0.0025130260551996797
1651,-0.00467509400332905
1652,0.005495737131858441
1653,-0.012160109850890444
1654,0.0028584891484096098
1655,-0.001537037521057022
1656,-0.0011546160464699362
1657,-4.826485582509754e-05
1658,0.017048640238220475
1659,-0.005585712027582956
1660,-0.007544044945767492
1661,0.007235546570408813
1662,-0.0018333349207245997
1663,-0.0017718414330268328
1664,-0.004007398359942571
1665,-0.012201465350091645
1666,0.00319277443339383
1667,0.002241716270988403
1668,0.006223725910336708
1669,0.009928446543256614
1670,0.0021414552436831713
1671,-0.009852709959461747
1672,-0.006843340207961929
1673,-0.006944891199209269
1674,-0.0016793724563253232
1675,0.0019601603741084828
1676,0.002569018533489509
1677,-0.007417602555981145
1678,0.015501016780199994
1679,0.01481561639923884
1680,0.00786897385469229
1681,-0.005432407985097559
1682,0.0008159536232593967
1683,0.0015761108380032696
1684,-0.008539150746428442
1685,0.0024617049877282693
1686,0.0046513394481344505
1687,0.0002671536223505244
1688,-0.00478378567437332
1689,-0.0032105346835658577
1690,0.016570684670680902
1691,-0.010343371507058469
1692,0.00644005882077639
1693,-0.00047367441541593114
1694,0.013102298864707734
1695,0.009953176147078968
1696,0.005680169357379222
1697,0.005422747211772494
1698,-0.0025103022139759124
1699,-0.0017294226735210527
1700,0.0037571526252640763
1701,0.008665793661914833
1702,-0.00032647007262040506
1703,0.0012467023172112457
1704,0.0025018627965545936
1705,-0.009467831545546285
1706,-0.006693991236636221
1707,-0.005012315850243282
1708,-0.00545470547397689
1709,-0.0021596003162756006
1710,-0.0025142062577357127
1711,-0.004599742924922101
1712,-0.013479643034887606
1713,0.014383239056116243
1714,0.0014324358412149407
1715,-0.007058902219114649
1716,-0.007924499191759249
1717,-0.004338806706453369
1718,-0.008312370609998898
1719,-0.0060234368094964075
1720,-0.00483767664094184
1721,0.004793420714934937
1722,-0.0009693328615842101
1723,0.0054456572138930626
1724,0.008804013845738812
1725,-0.009448471810391823
1726,0.004554649732768673
1727,-0.0025925425237846855
1728,0.0018865435893074822
1729,-0.0068029147017811264
1730,0.010004963822656143
1731,-0.00154102594467595
1732,0.0005782746037192588
1733,-0.003763943358591204
1734,0.016849938749446847
1735,-0.0031457504135013747
1736,-0.004592475227679915
1737,-0.0016214015849933816
1738,-0.004133634350513726
1739,-0.0038691127737035536
1740,0.00679320986671772
1741,0.0039006952552906593
1742,-0.004344338200200748
1743,-0.0096930269487501
1744,-0.0054553693705886586
1745,0.001274253704789674
1746,0.008238423191656574
1747,-0.0035433035733342944
1748,0.001786774203662661
1749,-0.007788091350787146
1750,0.0026951100433927344
1751,0.005367577872751966
1752,0.010600783393000773
1753,-0.011158035308555136
1754,-0.0040010338854400695
1755,-0.011147297579450766
1756,0.008790141675587004
1757,-0.004250695578744967
1758,-0.006862850120974956
1759,-0.005387843612289389
1760,0.008502269984940775
1761,-0.009386302815882847
1762,-0.003119651311903282
1763,-0.0002209826027935735
1764,0.002827835986834809
1765,0.0032824668562916604
1766,0.004880550230199482
1767,6.530038464019894e-05
1768,-0.0025610712326797624
1769,0.002442989851067584
1770,-0.015989690391180755
1771,0.0036337697614635678
1772,0.0011194826658383894
1773,0.0008210247224605116
1774,0.011651188863284756
1775,-0.0050035214232977965
1776,0.009652837798314273
1777,0.0012842702918254845
1778,-0.009477498806100909
1779,-0.007229631712739076
1780,-0.005475044356405362
1781,0.01809652979947801
1782,-0.001495659241070063
1783,-0.0018766113779659366
1784,0.001859258584941903
1785,-0.0058548521835324885
1786,0.0045755561686550705
1787,0.002501706689185229
1788,-0.0006154583906424482
1789,0.001282879191161379
1790,0.0005857770459830047
1791,0.010809437816644146
1792,-0.010823696792069126
1793,0.0023633269104716415
1794,0.017759108131913198
1795,0.0031577088780542217
1796,0.003774915352770497
1797,-0.017587595994740413
1798,-0.0017316233351138133
1799,-0.004385378725523165
1800,0.00017068264664493737
1801,0.0016278147325063663
1802,0.003127360588880357
1803,-0.00044377018348013
1804,-0.0028918952915642226
1805,0.00883167157765874
1806,-0.005200046122423946
1807,-0.013220303770168335
1808,-0.0012606307969213748
1809,-0.004433007816135731
1810,-0.007566854811389523
1811,-0.007052472827109885
1812,-0.0002331224005555077
1813,-0.004135311475107817
1814,-0.008729378010927158
1815,0.007348921292872623
1816,-0.001940355981548736
1817,0.006296564525921755
1818,0.0016589440083204787
1819,-0.01146066924629488
1820,-5.560462113429754e-05
1821,-0.0039040758296716715
1822,-0.004926239810381483
1823,1.975847183455226e-05
1824,0.01571254685718601
1825,0.004156571288516986
1826,-0.003606454732412584
1827,-0.007977969645390881
1828,-0.009346321087791265
1829,0.017234130983070084
1830,-0.0012869541809506502
1831,-0.010542610882230047
1832,-0.00018391643236878585
1833,-4.0145648131373335e-06
1834,0.008475175700059706
1835,-0.008946421777576402
1836,0.0026522187459507574
1837,-0.00548338827262454
1838,0.0021073940223697574
1839,-0.004918282804525748
1840,-0.009646259414691716
1841,-0.011059204812972678
1842,0.01363423074854811
1843,-0.0029312165054899975
1844,-0.0023403390401383894
1845,-0.006832359782456138
1846,0.007673115008175163
1847,-0.00016419709412596184
1848,0.0029683041590694015
1849,-0.0001231257196126212
1850,0.006474322657822301
1851,0.009191626843239264
1852,-0.0088743657821716
1853,0.007616191575390369
1854,0.0028142695378846616
1855,-0.0022843714035755414
1856,-0.0020669130974942385
1857,6.355451707851234e-06
1858,-0.01322614579869652
1859,-0.003472661168225172
1860,-0.007230698516606987
1861,0.0051756502625122935
1862,0.0019615215854625334
1863,0.004642598248986302
1864,0.0026196725557097456
1865,0.009424205907032968
1866,-0.002273241822078248
1867,-0.007564365772784576
1868,-0.001162878362547165
1869,-0.011605697418338667
1870,0.001933920528875116
1871,0.00937416930027582
1872,0.003872667812013786
1873,-0.0045758862866388805
1874,0.0040746080008216
1875,0.0012077332078613001
1876,0.006623757044935036
1877,0.0045987937328935136
1878,0.005037011025333077
1879,0.001779261640080021
1880,-0.0037084078803168996
1881,0.015095961668181418
1882,-0.011402594172900182
1883,0.0023872703611542423
1884,0.00021133304277351495
1885,0.0010852738876871992
1886,-0.005894438211607456
1887,-0.01758995374632194
1888,-0.0049639552988270386
1889,0.0046042919879266675
1890,-0.0012643599515359538
1891,-0.0002963726765387864
1892,-0.0002614390003565503
1893,0.005063329742373418
1894,-0.010035248677546682
1895,-0.0014281854727598298
1896,0.011377441810706046
1897,-0.008818921529759938
1898,0.011740234260280175
1899,-0.007383166521906792
1900,0.01581549406061969
1901,-0.008843108707624309
1902,-0.005878149488715928
1903,0.0029479574768375982
1904,0.0017528200632575264
1905,-0.00462058614367139
1906,-0.005509149527878232
1907,-0.005471858805919078
1908,-0.0032062458103128966
1909,0.006468715333459829
1910,0.0007396158800294372
1911,-0.007824609158637807
1912,-0.0016740641123126898
1913,0.004808565585204594
1914,0.005111665230893375
1915,0.002768714138693368
1916,0.005946664375010485
1917,-0.005575610574087203
1918,0.004301209513390775
1919,-0.00683738100259032
1920,-0.0005655935377230081
1921,0.006837369431767715
1922,-0.00357316913126296
1923,-0.0044295194893593515
1924,0.01943284249644031
1925,-0.004069868856639958
1926,-0.014073804205921026
1927,0.003996801632154823
1928,-0.012152629778630991
1929,0.0038361105371884086
1930,0.007648839298751708
1931,-0.00200612633463354
1932,0.00301040952558404
1933,0.002723522907072229
1934,0.008041821678011013
1935,0.0013435450650607361
1936,0.0028248711599553056
1937,-0.006582321001393748
1938,-0.0013337620760645041
1939,0.002042510924160773
1940,0.007603223206888776
1941,-0.011878305303448716
1942,0.001708269963780762
1943,0.0041832614363983
1944,0.0012498068926991013
1945,0.005375659859333026
1946,0.004299931802988127
1947,-0.005262020442217158
1948,0.005066899855045326
1949,0.007058293855445957
1950,-0.011329985499446082
1951,0.006518411993622436
1952,-0.003621209297108935
1953,-0.005309746772839158
1954,0.007068286728312473
1955,-0.005891122417363032
1956,0.0013457426354561985
1957,-0.006737170373007334
1958,0.0003419341481860627
1959,-0.005719791043948569
1960,0.0009337019092463261
1961,-0.006074630969731015
1962,-0.0074647982333614915
1963,0.0015895840149106888
1964,0.00043354799153436097
1965,-0.0002527838125345738
1966,-0.006908680349361429
1967,-0.0011564586390335196
1968,0.005870232802193426
1969,0.014010347888999242
1970,0.0018307818922718155
1971,0.009821265726563166
1972,-0.00248765660744929
1973,-0.005559408968802776
1974,-0.0031961424332278554
1975,0.0016916164129092137
1976,0.010442042090253567
1977,0.0006065184864092465
1978,-0.0022888409452097025
1979,0.0062569088346886015
1980,-0.001540761234022442
1981,-0.008171352469505733
1982,0.01013735114501374
1983,-0.0004829806995851338
1984,0.002195283651547808
1985,0.0020033453875246132
1986,0.0019186169531212327
1987,0.0016039209552862477
1988,-0.00887367144109874
1989,-0.0032877092133573593
1990,-0.002889364293804819
1991,0.007547507778761842
1992,-0.0050180086646307576
1993,-0.00045672549326830625
1994,0.006100146862881045
1995,0.003499295157227411
1996,0.007453459674174101
1997,-0.0056932792542502
1998,0.0052883817108930475
1999,-0.00476366373629486
2000,0.0038449654621840745
2001,-0.00479507686770736
2002,-0.0008345983182536376
2003,-0.002904675611871438
2004,0.002697488917249913
2005,0.014545775813261858
2006,0.0013180410973817336
2007,-0.0025141542324763066
2008,-0.0006205016231244642
2009,-0.0068088009007074846
2010,0.0030371567568676094
2011,-0.01567607199245441
2012,-0.00490496860596179
2013,-0.013928896290197584
2014,0.004142372383585363
2015,-0.004089015717001793
2016,0.006933347777635823
2017,0.008872050870598142
2018,-0.00043591720645919096
2019,-0.010036453440146531
2020,-0.003994830951602135
2021,-0.007883484154948217
2022,0.013165736680479961
2023,-0.014969829544711238
2024,0.005489799672965007
2025,0.008322275337332735
2026,-0.008708665202337373
2027,-0.004818709780829267
2028,-0.004329876607971572
2029,-0.012733814432074914
2030,-0.005518777789712492
2031,-0.0035294793375898748
2032,0.013049704947212637
2033,0.01054334743594848
2034,-0.009963115109695192
2035,-0.0016896597258942991
2036,0.01060860017879034
2037,0.017685611166937842
2038,0.017652878864443805
2039,0.004130698198223592
2040,0.016600084391059172
2041,0.0006730611574374545
2042,0.004988159855268293
2043,-0.008513823764131012
2044,0.004938182961141596
2045,0.007979263814233167
2046,0.00177248622212281
2047,0.005802288179912574
2048,0.0038864123621661084
2049,-0.005661202738977467
2050,-0.0033358414876459297
2051,-0.00491746361381748
2052,0.007981972361989692
2053,-0.0056415979535551775
2054,-0.008579441010990674
2055,0.006211515453375921
2056,0.00901475651482933
2057,-0.006525298726322237
2058,0.017686589579082757
2059,0.0003859847229783775
2060,0.0014151242305338874
2061,-0.0030173029890365743
2062,-0.0052908164784062905
2063,-0.005163171919089937
2064,-0.000794793306955921
2065,-0.005634183477139204
2066,-0.016990030217106045
2067,-0.0003553065984484016
2068,-0.006689603330853916
2069,0.007690691542951739
2070,-0.009504341893713159
2071,0.0040017867864531875
2072,-0.005748036104053222
2073,0.002616885297136884
2074,-0.005643965540986173
2075,0.0015073999097503232
2076,-0.0055118925109335914
2077,0.0020665120966576467
2078,-0.0051941598725934734
2079,0.0021732465652815613
2080,0.0006220921598969753
2081,-0.0007796551375642558
2082,0.0004978577655557759
2083,-0.007394029606526936
2084,-0.01038760545297926
2085,-0.003962233867451315
2086,-0.010927060849763026
2087,0.0010878074371050706
2088,-0.014761667192253303
2089,0.004124105892169355
2090,0.011082651140347594
2091,-0.007682375083403442
2092,0.008831654127597482
2093,-0.013724834526704588
2094,-0.005606567272026242
2095,0.004019148576280274
2096,-0.003400879932933115
2097,-0.0006585814868581008
2098,-0.0007887427995923735
2099,-0.0015260265707820464
2100,-0.009021743574861962
2101,-0.003550915618785594
2102,0.004682176998533655
2103,-0.0011159454753322529
2104,0.0006801104611514341
2105,-0.0008590572553331399
2106,0.007343272512216559
2107,0.0029944118728294777
2108,0.00577666159725701
2109,-0.004492130968923397
2110,0.005175658823423357
2111,-0.011253991026201837
2112,-0.002020808464636592
2113,-0.002229202938517527
2114,-0.001413506942855025
2115,0.002079085401442249
2116,-0.001863606961016645
2117,-0.005267416382608386
2118,0.013727907708955822
2119,-0.012215644713384904
2120,-0.0041906047906467014
2121,0.010280027600901631
2122,0.0014996138258441538
2123,-0.00042883295347920236
2124,-5.958216216780943e-05
2125,0.00022264143525885238
2126,-0.004415289869391964
2127,0.003839782087781435
2128,0.008218967107956526
2129,0.002653693593112544
2130,-0.001843041329885442
2131,-0.003010234208209367
2132,-0.002611458053601856
2133,-0.006238912761452359
2134,-0.002989544561250307
2135,-0.001122799004373537
2136,0.009544028048141334
2137,0.0056964517418788
2138,0.00360393149313315
2139,-0.006854524634643033
2140,-0.004862208545911323
2141,-0.0047812525957324215
2142,0.014620714701977011
2143,0.0006764719693027887
2144,-0.00422151640603019
2145,-0.006801611081264286
2146,0.006367803267277372
2147,-0.004978218241286941
2148,-0.004199452823194588
2149,-0.0024082396764378844
2150,0.005016244175697904
2151,-0.0031254854342371297
2152,0.007342147468225063
2153,-0.007806474929546836
2154,0.003732695120616747
2155,0.0012514476876321068
2156,0.004958512425247447
2157,-0.01646265475384029
2158,-0.006932113130790424
2159,0.0004488144130119498
2160,-0.004351516703018421
2161,-0.010924217836312144
2162,0.018502731513297094
2163,0.0005222005989354017
2164,-0.0036020299589616944
2165,-0.0066818198423759245
2166,-0.0019398006504235676
2167,0.010264524340441727
2168,-0.017242051457345364
2169,0.00790220300204969
2170,0.005057065494393331
2171,0.005270343343528688
2172,0.004920213606594004
2173,-0.0007531216142661057
2174,0.0034299664755370607
2175,0.005178059344241426
2176,-0.004388614460229673
2177,-0.008901688417525339
2178,-0.00588387634932952
2179,-0.0034708033703814145
2180,-0.0013608554819069807
2181,-0.0024241875016155767
2182,0.012710701617757725
2183,0.0002602948730440202
2184,0.0019828533817198013
2185,-0.0011367610505660652
2186,-0.008331391669877536
2187,-0.005377566003098522
2188,-0.0031781905685001333
2189,-0.002000752531944039
2190,-0.004067437353089204
2191,0.005614889757572822
2192,0.01489731868170499
2193,-0.0020655814377709414
2194,-0.01229791236472555
2195,-0.00795864619245426
2196,-0.00334858372368832
2197,-0.005418509717392994
2198,-0.007809232003382044
2199,-0.008415199194159118
2200,0.013646997932630633
2201,-0.005297431466547348
2202,0.0038645977398524822
2203,-0.007007387747464178
2204,-0.006751693126787889
2205,0.0015257972926801255
2206,-0.0012559441420912365
2207,-0.006314806489412517
2208,0.002394837164536867
2209,-0.005185601610573021
2210,0.005529160052107185
2211,-0.0032376172646442214
2212,-0.0014249659027701367
2213,-0.011112346066453505
2214,0.0018462038616580134
2215,-0.005114752224110286
2216,0.002911380640498923
2217,0.004466896617111749
2218,0.0055056195596766
2219,-0.013128737310627414
2220,-5.602265253229488e-06
2221,-0.004720308867838863
2222,0.0009725458767537998
2223,-0.0001985006836566494
2224,-0.0024705736886761753
2225,0.008448893378342953
2226,-0.009503717409948459
2227,-0.004288382508679578
2228,0.0029444653446032976
2229,-0.0023600335177347
2230,-0.001097870555309327
2231,-0.007039697736405864
2232,0.0023134197389270694
2233,0.0009775973090132006
2234,0.0021936330708696716
2235,0.0051001449152668354
2236,0.009028791429664368
2237,-0.00016770551047728954
2238,-0.004676948551251142
2239,-0.010071295464529006
2240,-0.0011335452215855135
2241,0.00782383680987922
2242,-0.007355016751372512
2243,-0.0011482357856535674
